SALE_PRC,LND_SQFOOT,TOT_LVG_AREA,RAIL_DIST,CNTR_DIST,SUBCNTR_DI,HWY_DIST,age
215000,6640,1798,541.7,61377.7,59095.6,163.6,47
130000,5750,1112,10310.3,39330.2,39330.2,314.7,40
2.00E+05,6840,1131,8488.6,39231,39231,2337.7,66
270000,13500,2103,8989.1,39352.6,39352.6,1776.1,61
219800,15070,1282,7785.5,39374.6,39374.6,3015,35
230000,7588,1750,6989.8,39656.2,39656.2,4175.2,61
3.00E+05,13500,1671,10326.6,39953.2,39953.2,547.4,66
108000,6840,1002,8511,39779,39779,2561.5,66
338000,7500,3333,7009.6,39799.1,39799.1,4221.4,61
226800,7301,1982,7578.3,39884.4,39884.4,3602.2,40
259800,13500,2332,9960.3,40058.3,40058.3,1016.9,35
236400,7301,1806,7358.9,39885,39885,3849.3,40
245000,7301,1381,7633.6,40015.9,40015.9,3601.8,30
405000,9075,1979,6443.9,39993.1,39993.1,4925.5,26
210000,8775,2132,6377.8,40003.9,40003.9,5004.1,56
145000,9750,2037,10068.8,40246.5,40246.5,1010.8,63
3.00E+05,7500,2033,6979.2,40060.9,40060.9,4373.1,48
165000,7590,1746,7157.8,40151.8,40151.8,4224.2,61
218000,10125,1347,9922.3,40370.3,40370.3,1237.5,63
133000,6840,879,8599,40443.6,40443.6,2786.3,66
365000,10200,1928,6121.3,40404.7,40404.7,5410.3,21
270000,7500,1637,7869.6,40759.1,40759.1,3733,26
252000,7350,1748,8473.7,40870.9,40870.9,3131,35
175000,8339,1396,8787.7,40999.5,40999.5,2814.6,66
72000,6840,993,8737.2,40998.6,40998.6,2891.9,66
250000,11625,1664,6445.3,41077.2,41077.2,5283.2,63
127000,9600,1335,9868,41344.8,41344.8,1773.2,63
225000,9600,1862,9800.3,41342.2,41342.2,1846.1,35
360000,11799,1952,8898.5,41352.2,41352.2,2813.5,15
3.00E+05,7957,1807,7578.2,41338.6,41338.6,4280.1,16
190000,8625,2158,5469.5,41419.7,41093.6,6632.5,51
180000,8400,1056,9017.8,41500.1,41500.1,2810,40
108000,10125,1181,10087.9,41740.9,41740.9,327.1,63
210000,6060,1359,9365.3,41584.8,41584.8,2416.1,40
206900,6060,1356,9390.5,41643.8,41643.8,2415.5,30
178000,8118,860,9981.7,41663.6,41663.6,1803.3,40
290000,7957,1877,7941,41631.7,41631.7,4017.7,30
445000,8625,1621,6524.6,41593.9,41593.9,5577.6,17
140000,7320,954,9973.8,41935.8,41935.8,386.4,30
325000,16500,1807,6330.1,41633.3,41633.3,5808,56
240000,9042,1758,7907.8,41778,41778,4126.1,35
420000,33946,2048,7321.8,41688.1,41688.1,4623.5,53
320000,8018,2145,8310,41905.7,41905.7,3763.2,25
141000,8400,1212,9110.6,41968.3,41968.3,2932.8,66
185000,7125,991,5888.4,42079.2,41762.6,6494.1,68
620000,16650,2085,7252.9,42093.8,42093.8,4852.9,16
230000,8625,1475,5429.9,42118.7,41552.1,6989.8,63
215000,8956,3019,10207.5,42351.4,42351.4,1345,66
157000,7920,1201,10195.4,42329.5,42329.5,1887.6,40
280000,7300,1806,7939.1,42270.5,42270.5,4355.5,35
324000,8625,1460,6749.4,42257.3,42257.3,5656.4,26
170000,7920,1247,9378.1,42602.2,42602.2,270.1,35
187500,7920,1144,9603,42578,42578,626.5,35
220000,7920,1423,10300.5,42518.9,42518.9,1708.6,35
310000,7300,1885,8062.7,42411.2,42411.2,4276.8,21
350000,11645,2222,9692.2,42534.8,42534.8,2476.2,65
317000,9375,1514,5646.7,42462,41902.6,6908.6,21
293000,7300,1862,8441,42505.4,42505.4,3908,35
202200,12750,1458,9700.1,42870.2,42870.2,2611.1,65
4.00E+05,20550,3126,9739.9,42963.5,42963.5,2611,17
295000,7500,1764,8257.6,43012.8,43012.8,4351.8,30
295000,8497,2002,8120,43016.7,43016.7,4494.4,30
286000,11250,1585,7337.7,43071.5,43071.5,5310,66
151000,15616,1900,9364.1,43151.4,43151.4,3149.5,66
397000,11250,1864,6550,43122.4,42820.1,6191.8,16
170000,8142,1417,9545,43325.8,43325.8,1473.7,56
218000,7740,1378,9795.7,43313,43313,1884.9,30
170000,5000,1082,6690.9,43258.3,42979.5,6198.1,51
169500,5000,943,6602.6,43262.6,42938.5,6297.2,79
193000,5000,1167,6241.1,43289,42772.6,6697.8,70
291000,7400,1571,8518.8,43481.4,43481.4,4284.4,25
320000,11730,1611,9845.7,43603.6,43603.6,2813.8,35
221500,7400,1917,8562.5,43581.1,43581.1,4282.5,59
182500,10725,1272,6732.9,43563.6,43214.5,6271.1,48
92500,7920,1071,8793.5,43869.3,43869.3,931.6,66
198000,7920,1153,9446.5,43827.1,43827.1,1940.6,40
3.00E+05,7400,2491,8693.4,43726.4,43726.4,4206.7,59
250000,11730,1746,9780.4,43865.9,43865.9,2472.7,40
138000,7920,1037,9110.2,43983.1,43983.1,1584.3,36
239000,12750,2007,9854.6,43945.7,43945.7,2945.1,60
174000,12750,1392,9557.7,43943.3,43943.3,3267.9,66
182500,7500,1951,9416,44004.8,44004.8,3514,30
334900,7500,1951,9416,44004.8,44004.8,3514,30
395000,10296,2058,8365,43967.5,43967.5,4629.9,35
195000,10350,1743,6954.5,44049.9,43667.1,6195.3,69
250000,8320,1953,8212.3,44360.7,44360.7,587.6,64
169000,7620,1272,8553,44327.8,44327.8,1113.7,35
295000,8000,1996,9524.8,44217.3,44217.3,3514.6,36
340000,10275,1522,6434.5,44298.3,43581.2,6927.2,29
230000,9000,1796,8835.1,44329.8,44329.8,4333.2,35
220000,6500,961,8680.4,44509,44509,1520.1,21
86200,6500,920,8768.5,44504.1,44504.1,1658.8,48
219000,6500,1139,7841,44672.6,44672.6,336.1,26
312000,18800,2117,9171.6,44493.7,44493.7,2382.4,36
130000,6500,995,8246.8,44770.8,44770.8,1130.8,56
201000,18597,1237,9706.7,44791.3,44791.3,3505.7,70
169000,6500,1201,7480.6,45214.2,45214.2,428.8,67
235000,8414,1185,7545.8,45206.3,45206.3,540.2,67
385000,13875,1544,8798.9,44985.5,44985.5,4586.6,21
85000,7150,1007,8450.8,45214.2,45214.2,1995,66
360000,25194,2335,8496.2,45278.3,45278.3,2185.2,65
335000,10160,1672,9593.3,45270.7,45270.7,3884.1,21
235000,33631,2214,9051.6,45337.8,45337.8,3160.7,41
160000,7150,927,8250.8,45468.2,45468.2,2003.9,66
147000,6500,1401,7019.9,45653.3,45653.3,204.7,67
92500,8000,916,7761,45589.2,45589.2,1398,66
150000,6500,1149,6919.3,45786.1,45786.1,206.9,67
273000,6500,1820,7390.7,45709.4,45709.4,941.9,26
219000,10160,1451,9410.3,45513.8,45513.8,3892.6,26
170000,6500,1168,7159.8,45782.1,45782.1,607.1,36
392000,11025,2227,9119.6,45659.1,45659.1,4614.8,21
235000,8820,1959,7104.8,45638.5,44854.5,6895.6,60
180000,8400,2284,7053,45641,44832,6949.3,59
130000,6500,1294,6639.1,46052.1,46052.1,111,26
162500,7395,1131,7453.3,45932.3,45932.3,1309,31
285000,7395,1333,7821.7,45907.3,45907.3,1881.9,26
340000,9300,1682,9365.6,45998.1,45998.1,4546,21
455000,33708,2593,8449.7,46142.8,46142.8,3180.1,33
295000,24880,2109,6639.3,46644,46644,850.9,36
155000,6500,1939,6179.1,46757,46757,192.6,67
330000,13875,2117,8887.6,46519.9,46519.9,4233.6,40
120000,21000,1314,8887.5,46527.9,46346,5267.1,72
340000,10350,2400,8261.4,46915.4,46287.7,6273.4,53
221000,10665,1965,7901.4,46943.5,46125.2,6723.6,52
345000,10665,1965,7901.4,46943.5,46125.2,6723.6,52
196000,10350,1502,7468.7,46980.9,45924.3,7226.6,64
3.00E+05,9975,2106,7239.3,47158.1,47158.1,2470.2,21
220000,10650,1121,7184.2,47289.5,47289.5,2542,31
160000,10800,1204,6179.1,47520.4,47520.4,1198.2,65
163000,10800,1432,6655.4,47493.1,47493.1,1936.2,26
215000,10725,1113,7137.8,47480.5,47480.5,2686,31
266000,29620,1244,8446.3,47817.4,47522.3,4954.4,31
344900,9367,1649,8887.2,47894.1,47225,6142.1,16
262500,13125,2932,7265.1,47971.3,47971.3,3359.9,63
254000,12069,1851,6914.8,48145.8,48145.8,3007.9,31
305000,10650,2018,8332.3,48160.5,47099.2,6952.8,61
320000,10701,2260,8722.1,48165.1,47599.7,5788.3,16
285000,13686,1457,6800.4,48339.6,48339.6,3093.1,31
230000,9900,1924,8507.3,48393.3,47847,5716.6,31
161000,16762,1807,6028.9,48499.2,48499.2,2123.3,63
289900,11286,2118,8536.6,48463.9,47385,6936.1,21
245000,11629,2555,8498,48460.6,47907.4,5764,36
220000,10725,1066,5787,48647.5,48647.5,1897.3,36
305000,7500,1809,8817.4,48821,47856.6,6621.9,26
2.00E+05,23887,1678,7324.3,48833.8,48741.3,4526.2,70
404000,40041,2949,7769.2,48866.5,48420.8,5387.7,21
170000,10894,1288,5439.5,49178.8,49178.8,1959.8,66
3.00E+05,13875,2535,5928.5,49148.4,49148.4,2630.5,59
159000,10425,1316,4796.2,49658.4,49658.4,1515,66
340000,15659,2341,5898.1,49635.9,49635.9,3230.8,16
4.00E+05,18500,1753,7978.1,49590.4,48680.6,6301.5,16
310000,18129,2568,7208.3,49654.7,49186.3,5237.3,31
350000,10648,2455,5888.4,49834.4,49834.4,3442.6,11
290000,11376,1979,3722.4,50060.5,50060.5,287.8,21
265000,8340,1431,6698.9,49940.9,49665.1,4735.9,16
388000,7376,2083,7896.1,50140.7,49041.9,6724.5,0
389000,14338,1621,4588.3,50242.7,50242.7,1825.5,21
380000,14338,1873,4506.4,50296.4,50296.4,1765.1,21
381300,8752,2246,7817.6,50298.9,49164.2,6692.9,0
185000,10705,1251,3595.4,50654.2,50654.2,766.7,66
239000,40128,990,6273.6,50477.4,50056.1,4962.7,21
155000,14338,1759,3271.1,50913.3,50913.3,609.3,60
320000,40128,1799,4286.5,50824.5,50824.5,2316.1,31
310000,40128,1730,4547.9,50817.6,50817.6,2722.4,31
280000,17939,2100,3392.9,51066.3,51066.3,1003,31
117500,17939,2219,3229.2,51133.3,51133.3,823.4,66
239900,14319,2718,3689,51091.4,51091.4,1529.6,59
117500,17939,1421,3146.4,51161.1,51161.1,728.1,77
370500,16380,2860,5628.3,51293.4,50912.4,4483.6,16
285100,14199,2984,4612.1,51474.8,51474.8,3434.8,31
378000,35870,2460,4046,51478.9,51478.9,2729.5,31
425000,40260,5306,5669.7,51503.5,50902.8,4531.5,39
228000,8000,1608,6719.6,51660.6,50478.3,5733.7,26
262000,10660,1653,4267.4,51778.7,51778.7,3255.5,16
229000,7500,1625,6708.4,51808.3,50554.5,5782.9,62
499500,38902,3380,2798.5,52138.8,52138.8,1541.5,21
320000,17600,2060,4681,52247.5,51914.2,3532.4,26
278000,7500,1780,5964.5,52376,51266.7,5088.3,26
185000,6900,1283,4967.7,52495,51907,3891.4,59
180000,7080,1656,6219.3,52574.3,51217.2,5536.4,21
150000,10575,1458,3860.3,52600.8,52593.7,2723.8,63
115000,6600,1092,5610.3,52644.6,51603.9,4766,40
130000,13677,1014,3619.8,52794.8,52794.8,2483.4,69
146000,6300,970,5237.4,52793,51899.5,4347.3,21
255000,6300,1664,5349.5,53073.8,51970.8,4663.3,26
103000,6300,1033,4801.5,53406.3,52451.4,4131,21
135000,6300,1078,5116.9,53429.8,52282.6,4586.3,41
2.00E+05,6600,1753,5449.3,53637.3,52200.2,5219,21
265000,7828,2291,4506.3,53853.7,52844.7,4046.7,21
330000,10575,1763,2938.5,53931.9,53773.8,1911.9,11
174000,6600,1243,4305.9,53945.9,53003.2,3841.9,41
175000,6900,1362,5191.5,54029.3,52548.2,4941.9,26
319000,12411,1941,2285.2,54124.8,54124.8,1152.5,21
290000,6300,2500,3519.9,54349,53655.8,3054.8,16
180000,7017,1306,4022.8,54486.2,53439.4,3833.4,31
152000,7350,1332,3775.7,54633.2,53652.7,3586.1,31
206000,7350,1332,3775.7,54633.2,53652.7,3586.1,31
127000,9856,1312,7476.2,32560.3,32560.3,5245.7,64
135000,7100,893,6806.9,33756.9,33756.9,8291.1,41
120000,7100,1093,6914.5,33920.6,33920.6,8359.2,62
265000,7020,2095,6528.7,34349.5,34349.5,9329.1,8
136500,7725,1346,6785.1,34120.6,34120.6,8724.9,64
150000,9768,1447,5462.3,34900.4,34900.4,10446.1,71
184000,6983,1935,7951,32701.3,32701.3,4200.9,56
235000,7875,1595,6228,34687.2,34687.2,9541.1,0
270000,8400,1463,6541.5,34516.3,34516.3,9102.5,2
135000,5250,1309,7150.3,34291.4,34291.4,8254.2,66
249000,10387,1832,8232.6,33317.6,33317.6,5363.7,26
180000,5500,1469,7116.9,34484.2,34484.2,8103.1,25
219000,7000,1693,7494.4,34327.5,34327.5,7638.4,9
185000,11701,1209,8566.8,33378,33378,4534.9,31
206000,7725,1249,6435.8,34893.8,34893.8,8808.6,36
165000,8400,1552,5677.4,35331.9,35331.9,9696.6,64
215000,9997,1994,8760.8,33765.9,33765.9,5291.8,69
138000,7875,1009,5111.5,35788.5,35788.5,10222.4,36
119000,6550,1238,8891.9,33089.1,33089.1,1545.4,79
230000,9997,1719,9094.7,34073.1,34073.1,5222.5,0
205000,8798,1584,9135.1,33737.6,33737.6,3742,26
210000,5300,1397,9137.5,33698.7,33698.7,3564.5,0
230000,9997,1981,9236.4,34171.4,34171.4,5102.9,36
115000,7950,946,9270.8,33546.1,33546.1,1968.2,64
239000,7950,1675,9365.6,33796.6,33796.6,2814.6,0
145000,8250,980,4753.7,36278.1,36278.1,10223,36
215000,9997,1545,8900.2,34623.2,34623.2,5574.5,69
217000,10600,1743,9522.9,33905.2,33905.2,2538.9,78
144400,7950,1469,9629.6,34044,34044,2748.8,69
110000,7150,979,6441.3,35697.1,35697.1,8073.5,64
185000,9997,1136,9107,34730,34730,5292.4,21
232500,9997,1713,9354.9,34660.5,34660.5,5031.9,31
187000,9997,1262,9755.8,34552.2,34552.2,4611.3,36
230000,7650,1953,9784,34195.5,34195.5,2749.6,9
170000,5100,1500,10114,34487.1,34487.1,2542.7,11
160000,5200,903,10379.5,34787.4,34787.4,2799.3,12
170000,6750,1191,4809.4,36994.2,36994.2,9515.6,15
165000,8790,1151,3792.3,37454.2,37454.2,10596.1,36
89000,6750,895,4890.2,37072.1,37072.1,9369.6,66
123000,12492,1029,3377.7,37728.9,37728.9,10954.6,60
134500,12492,1029,3377.7,37728.9,37728.9,10954.6,60
245000,8610,1530,3795.3,37552.2,37552.2,10523.6,0
115000,5760,1512,5521.9,36899.2,36899.2,8668.6,63
220000,5464,1420,5578.5,36879.3,36879.3,8612.3,1
151800,5806,1374,6176.4,36743,36743,7924.9,65
90000,10662,1828,9930.4,35039.1,35039.1,1264.8,67
185000,6480,1318,4687.2,37482.7,37482.7,9421.4,59
208000,43976,1884,6937.3,36612.2,36612.2,6936,70
95000,11200,1406,9952.6,35230.1,35230.1,1173.2,62
175000,10350,1193,10947.9,35690.6,35690.6,3011.5,63
199000,7850,1492,3365.1,38260,38260,10688.7,54
168000,8279,1467,10942.5,35846.8,35846.8,3005.7,56
310000,43575,4332,6330.7,37084.3,37084.3,7572.8,1
162000,7791,1452,11119.9,36129.6,36129.6,2567.1,58
170000,7791,1478,10785.3,36334,36334,2853.5,38
165000,7791,1469,10705.5,36581.1,36581.1,2785.4,46
155000,7950,1133,11143.9,36431.8,36431.8,1973.3,64
97000,7000,984,10864.6,36404.6,36404.6,1654.2,61
130000,9650,1400,10230.8,36782.9,36782.9,3181.2,45
125000,12375,1751,9599.9,37034.9,37034.9,3870.8,57
136000,14152,1803,9216.1,37104.6,37104.6,4206.1,56
215000,10571,1502,9288,37100.4,37100.4,4186.4,11
174000,7791,1363,10583.5,36925.2,36925.2,2713.6,30
2.00E+05,21960,1590,5323.1,38576,38576,8509.5,54
120000,5300,1264,7500.9,37986.1,37986.1,6332.9,76
140000,7450,1300,8398.5,37688.3,37688.3,5107.5,60
113000,7950,1446,10383.4,37209,37209,2785.4,62
147500,8343,879,8858.6,37690.1,37690.1,4475,16
186000,5300,1523,7599.7,38146,38146,5980.5,28
137000,7000,920,10422.6,36954.9,36954.9,857,24
98000,5300,904,7985.3,38023.5,38023.5,5488.2,61
209900,7950,1562,10370,37354.1,37354.1,2714,11
145000,7950,1228,8733.5,37805.1,37805.1,4552.8,69
141000,8480,1463,11153.8,37215.3,37215.3,1830.3,68
250000,11009,1795,6277.5,38816.5,38816.5,7445.1,10
112000,6825,1014,9028.9,37870.9,37870.9,4123.6,81
120000,5300,1036,7438.8,38402.1,38402.1,5977.6,56
210000,7950,2175,6350.1,38904.9,38904.9,7234.1,67
80000,7000,1336,11100.9,37534.7,37534.7,1367,53
150000,9450,1577,5913.2,39253.7,39253.7,7574.4,38
185000,7000,1820,11114.5,37658.3,37658.3,1321.4,39
210000,9675,1430,3100.3,40452.7,40452.7,10838.6,21
140000,5300,1043,7032,38861.9,38861.9,6176.9,36
215000,9028,1487,3286.9,40412.3,40412.3,10610.2,0
228000,10204,1498,3391.9,40376,40376,10473.6,0
185000,12596,3096,5751.8,39385.6,39385.6,7646.8,11
222000,11250,2471,6645.3,39174.6,39174.6,6401.5,47
165000,5250,1318,11294.5,38175.8,38175.8,1274.1,16
110000,6240,1280,8728.4,38946.1,38946.1,3891.1,57
145000,8065,1715,9276.1,38797.6,38797.6,3300.5,43
180000,5250,1388,10881.1,38479.1,38479.1,1623.5,16
180000,6170,1524,9218.4,38985.5,38985.5,3307.9,46
120000,6830,984,10075.8,38836.9,38836.9,2362.9,65
1.00E+05,7800,909,10050.8,38941.2,38941.2,2370.1,65
223000,6120,1540,11265.7,38905.4,38905.4,926.3,1
220000,5250,1505,10982.6,39061.7,39061.7,1377.8,0
150000,6890,1188,8024,39696.4,39696.4,4417.6,35
165000,6360,1377,8254.8,39648,39648,4177.7,16
165000,6120,1101,11336,39013.9,39013.9,1000.2,10
163000,7500,1395,4069.3,41187,41187,8643.7,53
185000,6425,1423,9160.5,39876.9,39876.9,3128.4,58
133500,10200,1356,2252.2,42256.7,42256.7,10744.2,53
226000,8910,1556,7479,40388.1,40388.1,4796.2,36
164900,8100,1138,8683,40146.8,40146.8,3553.6,61
205000,9350,1367,5110.5,41167.8,41167.8,7219.2,16
160000,6411,1022,9109.2,40074.7,40074.7,3128.5,26
275000,8850,1634,7258.9,40557.9,40557.9,4964.4,21
134000,6750,1111,10092.3,39918.4,39918.4,2113.5,61
120000,7500,1184,4751.1,41341.3,41341.3,7577.2,66
170000,8250,1141,4244.1,41561.3,41561.3,8090.5,16
150000,7725,1647,4484.9,41484.4,41484.4,7834.2,66
99000,6602,1020,10257.8,40022.5,40022.5,1915.1,56
95000,7884,861,10544.4,39980.6,39980.6,1619.8,57
135000,11155,858,10827.6,39993.9,39993.9,1245.1,67
160000,7275,1353,7722.7,40821.9,40821.9,4400.5,67
150000,7950,1356,4443.2,41818.3,41818.3,7733.1,66
320000,20250,4192,10098.6,40348.1,40348.1,1919.8,71
116000,6750,1231,6671,41176.9,41176.9,5475.1,36
190000,6750,1231,6671,41176.9,41176.9,5475.1,36
1.00E+05,7875,1378,5564.6,41579.4,41579.4,6538,64
145000,7875,922,6065.5,41493.4,41493.4,6017.5,16
205000,6550,1179,7377.9,41139.8,41139.8,4712.9,31
117000,7854,912,5029.3,41824.1,41824.1,7065.6,64
125000,9170,1315,8298,40963.3,40963.3,3777.6,62
91000,9435,1116,8960.5,40852.2,40852.2,3100.1,63
176500,8645,1295,10088.2,40811.6,40811.6,1419.3,66
99900,12368,1411,3467.5,42610,42610,8558.3,61
139000,9372,898,5597.8,41972.8,41972.8,6421.2,54
169000,8850,1384,3177.7,42841.3,42841.3,8810.7,64
159300,7680,950,6591.8,41810.2,41810.2,5425.2,41
125000,7350,863,10036.6,40978,40978,1241,31
97100,7680,988,6635.4,41941.7,41941.7,5365,48
115000,7200,1170,2972.9,43128.1,43128.1,8940.2,55
135000,8100,1232,5251.5,42463,42463,6690,63
148900,7554,1614,4986.3,42568.7,42568.7,6959.4,63
210000,7875,1332,9927,41206.8,41206.8,910.3,47
155000,8175,1031,5505.8,42475.2,42475.2,6424.7,16
175000,7714,1630,9492.7,41466.6,41466.6,1455.9,66
175000,8955,1448,4353.9,42934.1,42934.1,7577.1,66
101100,7714,903,9521,41460,41460,1400.8,66
110000,7875,891,9702.3,41417.4,41417.4,1027.6,66
120000,7875,998,9730.5,41410.9,41410.9,966.8,66
117000,7380,1547,6923.5,42383.4,42383.4,5050.9,64
154000,7380,1084,7099.3,42346.3,42346.3,4874.1,64
125000,7380,1288,7214.9,42318.9,42318.9,4741.5,64
165000,8149,1156,6016.3,42750.1,42750.1,5914.5,15
120000,7600,1369,9176.4,41802.7,41802.7,1517.2,67
145000,7600,1684,9035.4,41938.9,41938.9,1575.1,66
140000,7600,1013,9147.6,41909.8,41909.8,1342.2,60
210000,8100,1504,5758.3,43027.2,43027.2,6156.4,63
118000,7500,1096,1993.2,44206.4,44206.4,9935.8,63
75000,7500,899,1484.1,44404.8,44404.8,10472.5,63
174000,7500,1379,7992.2,42415.3,42415.3,3481,66
125000,9642,1154,6725.2,42885,42885,5229.1,64
196000,7500,1262,9127.9,42082.7,42082.7,1088.4,26
215000,7500,3025,2267.1,44272.9,44272.9,9688.9,63
104900,6930,1309,8145.8,42437.5,42437.5,2971.6,26
215000,6930,1309,8145.8,42437.5,42437.5,2971.6,26
133000,7575,1176,4979.2,43454.6,43454.6,6964.9,63
140000,9472,924,7092.3,42982.8,42982.8,4859.4,59
105000,7760,1737,7945.1,42610.2,42610.2,3100.5,63
115000,8100,884,5511.1,43460,43460,6429.3,63
140000,7680,934,7513.5,42818.6,42818.6,3900.4,64
1.00E+05,7876,862,8976.2,42375.8,42375.8,797.8,66
135000,6930,1671,8068.1,42747,42747,2317.6,63
210000,9472,1616,6830.5,43297.7,43297.7,4780.1,31
155000,7670,1119,7538.9,43025.9,43025.9,3238.8,65
172000,6930,1585,7708.8,42945.6,42945.6,2907.6,63
135000,8039,1499,4404.5,44183,44183,7609.1,62
177000,7724,1288,3457,44559.2,44559.2,8654.8,16
189000,16476,1559,4422.1,44252.5,44252.5,7577.2,62
155000,7701,1095,6862.7,43427.3,43427.3,4378.5,36
199000,6930,1372,7872.5,43076.9,43076.9,2049.4,36
150000,7500,1697,7172.1,43368.9,43368.9,3353.5,65
181000,9563,1430,5108.2,44231.4,44231.4,6984,42
190000,7600,1443,8068.2,43104.4,43104.4,1451.5,36
244000,11250,2312,1965.4,45522.6,45522.6,10618,52
220000,6054,1295,4905.9,44501.2,44501.2,7212.3,6
145000,10500,1260,4691.3,44570,44570,7464.5,62
168300,11200,1931,5386.7,44357,44357,6650.2,62
170000,7565,1459,5493.7,44364.7,44364.7,6389.6,62
135000,7740,1066,2829.3,45323.5,45323.5,9580.4,64
115000,7824,1065,3060.9,45321.9,45321.9,9353.6,47
150000,9194,1393,4980.7,44659.1,44659.1,7213.1,61
170000,9600,1205,5848.4,44200,44200,5369.4,64
230000,9588,1183,5912.5,44170.3,44170.3,5223,31
165000,8611,1089,7458.9,43516.9,43516.9,2074.9,64
99000,7872,1593,7847.5,43430.6,43430.6,1349.1,63
1.00E+05,8611,1129,6982.5,43759.1,43759.1,2794.3,64
189000,7875,1486,5033.1,44723.7,44723.7,6836.2,36
155000,9600,1711,5710.9,44370.5,44370.5,5297.4,63
171000,6511,1327,7763.6,43621.7,43621.7,1245.9,36
265000,10355,3034,2925.8,45706.5,45706.5,9732.8,63
168000,8925,1251,5150.2,44715.8,44715.8,6394.7,63
135000,8636,1097,6886.3,43915.3,43915.3,2668.3,64
165000,7920,2557,7439.8,43775.7,43775.7,1601,63
185000,7920,1096,7573.3,43748,43748,1359.6,31
168000,8700,1254,5202.9,44791.1,44791.1,5911.2,38
92000,7500,1687,4610.7,45148.9,45148.9,7059.6,63
190000,11625,1561,3847.2,45655,45655,8318.6,62
135000,9472,1382,5214,44872.6,44872.6,5443.1,64
170000,9068,1252,4998.1,45016.8,45016.8,5913.4,53
125000,7875,1324,5411.7,44848.9,44848.9,4856.6,62
165000,10350,1176,4175.5,45498.4,45498.4,7362.9,58
162000,8109,1526,5848.3,44661.4,44661.4,3902.5,58
170000,10350,1601,3986.9,45668.2,45668.2,7505.7,60
180000,7875,1775,5273.1,45000.9,45000.9,4854,61
140000,7875,1714,5243.4,45077.3,45077.3,4707.3,62
180000,8611,1050,6436.2,44642,44642,2201.3,26
125000,6521,954,6223.2,44757.6,44757.6,2566.9,63
155000,8426,1317,6718.3,44582.2,44582.2,1699.2,57
155000,7577,1700,6157.8,44957.5,44957.5,2268.5,36
252000,7725,1790,4381.5,45935.3,45935.3,4971.7,26
169000,7500,1326,6147.2,45325,45325,1665,26
85000,7500,1094,6194.4,45315.1,45315.1,1586.2,55
129833,6234,1361,2325.2,47203.9,47203.9,8896.2,46
160000,5859,1365,2175.3,47317.5,47317.5,9149.3,12
110000,6960,1222,1899.3,47518.5,47518.5,9302.5,31
130000,5858,1136,2021.9,47477.2,47477.2,9152.8,26
125000,6300,1204,2142,47429.2,47429.2,8734.4,55
129900,8168,1655,4699.4,46275.8,46275.8,3037.3,67
170000,7875,1203,6133.9,45997.8,45997.8,751.3,26
148500,8400,1338,5338.6,46211.5,46211.5,1850.5,31
125000,6060,1016,1442.6,48078.7,48078.7,8670.4,26
84200,7875,1465,5755,46365.7,46365.7,898,63
75000,8400,1327,5441.8,46560.7,46560.7,1198.4,62
125000,16125,2133,2736.7,47524.1,47524.1,5553.2,57
1.00E+05,7875,1398,4720.7,46909.1,46909.1,2019.6,67
162700,7875,958,4594.2,47019.6,47019.6,2095.9,21
87000,7203,948,1334.8,48473,48473,7947.9,66
178000,9360,1394,4963.2,47182.4,47182.4,1221.9,31
107000,10350,1199,4147.3,47483.7,47483.7,2243.6,21
220000,10350,1199,4147.3,47483.7,47483.7,2243.6,21
175000,7500,1502,2197.7,48183,48183,5542.7,41
135000,10500,1196,5406,47280.6,47280.6,298.7,66
119000,15000,2094,2165.1,48242.6,48242.6,5171.8,62
